id,booking_time,room_type,price,reservation_type,check_in_time,check_out_time,adults,children,night_stay,name,country_code,identity_number,age,gender,phone,email
1285,2021-11-16,Presidential,3000000,Walk-in,2021-11-22 17:00:00,2021-11-27 02:00:00,1,1,4,Guest 8081,SG,63928984,53,Male,+62-8667258,guest9554@example.com
1286,2021-02-28,Suite,2500000,Walk-in,2021-03-13 15:00:00,2021-03-23 02:00:00,4,0,9,Guest 5571,ID,99880850,41,Female,+62-7411546,guest8330@example.com
1287,2021-09-05,Standard,500000,Walk-in,2021-10-05 15:00:00,2021-10-20 00:00:00,2,1,14,Guest 7857,TH,14919297,48,Male,+62-1760020,guest9117@example.com
1288,2024-05-06,Presidential,3000000,Walk-in,2024-05-11 16:00:00,2024-05-17 23:00:00,4,0,6,Guest 7419,MY,18796592,60,Female,+62-2230676,guest2539@example.com
1289,2023-03-02,Regular,1000000,OTA-Traveloka,2023-04-01 15:00:00,2023-04-04 23:00:00,4,0,3,Guest 9102,TH,33298328,37,Male,+62-2871158,guest7230@example.com
1290,2024-02-06,Standard,500000,OTA-Tiket.com,2024-02-09 18:00:00,2024-02-22 05:00:00,4,0,12,Guest 3270,ID,70941026,38,Male,+62-6127501,guest2353@example.com
1291,2022-03-21,Fancy,2000000,OTA-Traveloka,2022-04-12 18:00:00,2022-04-16 03:00:00,4,0,3,Guest 5909,SG,68534569,25,Male,+62-4014448,guest4995@example.com
1292,2021-04-25,Regular,1000000,OTA-Booking.com,2021-05-08 17:00:00,2021-05-13 04:00:00,4,2,4,Guest 4780,SG,44577602,60,Male,+62-5029737,guest4910@example.com
1293,2024-10-28,Presidential,3000000,OTA-Booking.com,2024-11-03 17:00:00,2024-11-09 04:00:00,4,1,5,Guest 3297,TH,84843114,37,Male,+62-9258763,guest1699@example.com
1294,2024-02-01,Regular,1000000,OTA-Traveloka,2024-02-22 16:00:00,2024-03-02 23:00:00,1,0,9,Guest 1931,ID,99986997,31,Male,+62-6957627,guest7089@example.com
1295,2020-10-21,Standard,500000,OTA-Booking.com,2020-11-08 17:00:00,2020-11-13 01:00:00,2,2,4,Guest 3111,ID,95299245,47,Male,+62-2841611,guest6982@example.com
1296,2022-04-02,Regular,1000000,Walk-in,2022-04-04 14:00:00,2022-04-16 23:00:00,3,1,12,Guest 9324,TH,16804504,54,Male,+62-7746511,guest6841@example.com
1297,2023-06-17,Regular,1000000,OTA-Booking.com,2023-07-14 15:00:00,2023-07-24 01:00:00,4,2,9,Guest 4326,MY,77798591,26,Female,+62-5934856,guest1371@example.com
1298,2021-09-30,Fancy,2000000,OTA-Tiket.com,2021-10-11 16:00:00,2021-10-25 03:00:00,3,0,13,Guest 5258,ID,23913289,20,Female,+62-7599276,guest8660@example.com
1299,2020-10-06,Regular,1000000,OTA-Tiket.com,2020-10-18 16:00:00,2020-10-27 03:00:00,3,2,8,Guest 6887,SG,84953859,34,Female,+62-8574669,guest6106@example.com
1300,2024-10-23,Regular,1000000,OTA-Tiket.com,2024-11-09 16:00:00,2024-11-21 01:00:00,3,1,11,Guest 5439,MY,20109301,56,Female,+62-8491434,guest6789@example.com
1301,2021-02-22,Deluxe,1500000,OTA-Booking.com,2021-03-09 14:00:00,2021-03-16 00:00:00,2,2,6,Guest 6454,ID,72132041,56,Male,+62-3227937,guest3643@example.com
1302,2024-09-11,Presidential,3000000,OTA-Tiket.com,2024-09-22 17:00:00,2024-09-29 00:00:00,3,2,6,Guest 9192,PH,97587551,36,Male,+62-6194784,guest4532@example.com
1303,2023-12-09,Family,1000000,OTA-Tiket.com,2024-01-03 18:00:00,2024-01-07 01:00:00,3,2,3,Guest 6048,TH,16102648,33,Male,+62-9241465,guest9970@example.com
1304,2024-09-12,Regular,1000000,Group Travel Agent,2024-10-09 14:00:00,2024-10-21 00:00:00,3,1,11,Guest 5102,SG,82902900,48,Male,+62-5519252,guest5309@example.com
1305,2022-01-23,Fancy,2000000,OTA-Booking.com,2022-01-24 18:00:00,2022-02-08 02:00:00,3,2,14,Guest 5694,SG,55574659,21,Male,+62-8902881,guest5542@example.com
1306,2022-11-04,Family,1000000,OTA-Traveloka,2022-11-10 16:00:00,2022-11-14 23:00:00,1,2,4,Guest 2983,ID,42365808,51,Female,+62-2678918,guest4591@example.com
1307,2020-08-26,Regular,1000000,Walk-in,2020-09-22 18:00:00,2020-10-01 03:00:00,4,0,8,Guest 3054,SG,20466118,65,Female,+62-3894887,guest8154@example.com
1308,2020-01-23,Fancy,2000000,Walk-in,2020-02-20 18:00:00,2020-03-03 04:00:00,4,2,11,Guest 8351,TH,61129304,32,Female,+62-3698349,guest2375@example.com
1309,2021-03-19,Family,1000000,OTA-Tiket.com,2021-04-02 16:00:00,2021-04-05 23:00:00,1,1,3,Guest 5011,SG,41301512,60,Female,+62-5639412,guest4112@example.com
1310,2023-06-13,Regular,1000000,OTA-Tiket.com,2023-06-27 16:00:00,2023-07-06 02:00:00,1,0,8,Guest 4877,MY,66748455,25,Female,+62-3931381,guest7900@example.com
1311,2022-06-02,Family,1000000,OTA-Traveloka,2022-06-23 15:00:00,2022-06-25 01:00:00,3,2,1,Guest 7084,SG,60936462,62,Male,+62-9561871,guest9325@example.com
1312,2024-07-03,Regular,1000000,OTA-Tiket.com,2024-07-30 17:00:00,2024-08-01 03:00:00,1,1,1,Guest 6621,PH,86229122,50,Male,+62-5405351,guest3941@example.com
1313,2023-09-29,Fancy,2000000,OTA-Booking.com,2023-10-16 17:00:00,2023-10-27 03:00:00,2,2,10,Guest 1977,ID,42790688,39,Female,+62-7276264,guest9825@example.com
1314,2024-02-19,Presidential,3000000,Group Travel Agent,2024-02-26 17:00:00,2024-02-29 03:00:00,4,1,2,Guest 7261,TH,56536134,57,Male,+62-5119738,guest9325@example.com
1315,2021-12-11,Regular,1000000,OTA-Tiket.com,2021-12-15 17:00:00,2021-12-24 03:00:00,1,2,8,Guest 2496,SG,94960789,41,Female,+62-7945714,guest5250@example.com
1316,2022-10-29,Fancy,2000000,OTA-Traveloka,2022-10-30 16:00:00,2022-11-01 23:00:00,2,1,2,Guest 1346,SG,95609097,23,Male,+62-5416777,guest6761@example.com
1317,2024-05-07,Regular,1000000,OTA-Booking.com,2024-05-21 18:00:00,2024-05-24 03:00:00,4,0,2,Guest 6262,MY,99040062,33,Female,+62-1917280,guest3975@example.com
1318,2020-06-08,Regular,1000000,Walk-in,2020-06-12 18:00:00,2020-06-15 03:00:00,2,1,2,Guest 3464,MY,45580562,61,Female,+62-5716191,guest6917@example.com
1319,2022-09-11,Regular,1000000,OTA-Booking.com,2022-09-19 16:00:00,2022-10-04 01:00:00,4,1,14,Guest 3671,MY,72481083,50,Female,+62-8517358,guest6837@example.com
1320,2021-06-26,Suite,2500000,OTA-Booking.com,2021-07-23 16:00:00,2021-07-26 00:00:00,3,2,2,Guest 5979,TH,76918202,53,Female,+62-3105806,guest9368@example.com
1321,2024-01-15,Deluxe,1500000,OTA-Tiket.com,2024-02-03 14:00:00,2024-02-14 22:00:00,4,0,11,Guest 7889,ID,14665412,26,Male,+62-7542817,guest9987@example.com
1322,2024-03-27,Presidential,3000000,OTA-Booking.com,2024-04-14 17:00:00,2024-04-16 04:00:00,3,1,1,Guest 6374,TH,42378996,41,Male,+62-1702160,guest5690@example.com
1323,2023-04-23,Presidential,3000000,OTA-Booking.com,2023-05-10 15:00:00,2023-05-19 00:00:00,1,1,8,Guest 7884,TH,36956597,50,Female,+62-4035922,guest9366@example.com
1324,2021-12-05,Fancy,2000000,Group Travel Agent,2021-12-07 14:00:00,2021-12-19 21:00:00,1,0,12,Guest 9875,PH,93286349,28,Male,+62-3601199,guest4260@example.com
1325,2022-02-12,Suite,2500000,Walk-in,2022-02-26 18:00:00,2022-03-08 04:00:00,2,2,9,Guest 3432,ID,81313585,42,Male,+62-5259758,guest5385@example.com
1326,2023-08-17,Regular,1000000,Group Travel Agent,2023-09-05 14:00:00,2023-09-11 00:00:00,2,1,5,Guest 8813,PH,15375905,18,Female,+62-3398089,guest6665@example.com
1327,2023-07-05,Regular,1000000,Walk-in,2023-07-20 16:00:00,2023-07-26 23:00:00,4,1,6,Guest 2533,ID,46037861,33,Male,+62-1236074,guest7969@example.com
1328,2022-02-25,Standard,500000,OTA-Tiket.com,2022-03-24 17:00:00,2022-04-05 01:00:00,4,1,11,Guest 6741,PH,41365316,28,Female,+62-9499940,guest1035@example.com
1329,2021-10-21,Presidential,3000000,OTA-Booking.com,2021-10-27 17:00:00,2021-11-02 03:00:00,2,2,5,Guest 7117,PH,13296185,26,Female,+62-9754186,guest2508@example.com
1330,2022-03-24,Deluxe,1500000,Walk-in,2022-04-01 18:00:00,2022-04-09 03:00:00,4,0,7,Guest 6675,TH,43882885,54,Female,+62-7938383,guest8467@example.com
1331,2024-04-04,Presidential,3000000,Group Travel Agent,2024-04-08 14:00:00,2024-04-12 22:00:00,2,2,4,Guest 5446,ID,47896159,63,Female,+62-2544843,guest9791@example.com
1332,2021-12-21,Fancy,2000000,OTA-Tiket.com,2022-01-03 15:00:00,2022-01-05 22:00:00,4,1,2,Guest 4306,MY,80818719,39,Female,+62-9485126,guest8232@example.com
1333,2020-08-01,Suite,2500000,OTA-Traveloka,2020-08-23 14:00:00,2020-08-26 01:00:00,2,0,2,Guest 3650,PH,90602682,37,Male,+62-4347688,guest6236@example.com
1334,2020-10-31,Deluxe,1500000,Walk-in,2020-11-24 17:00:00,2020-12-05 02:00:00,3,1,10,Guest 1810,TH,92895233,56,Male,+62-7842414,guest7523@example.com
1335,2021-02-03,Deluxe,1500000,Walk-in,2021-02-18 14:00:00,2021-02-27 21:00:00,4,0,9,Guest 5813,ID,11503565,37,Female,+62-4114026,guest5021@example.com
1336,2020-07-29,Presidential,3000000,Walk-in,2020-08-16 16:00:00,2020-08-20 01:00:00,1,0,3,Guest 4397,PH,10771792,49,Male,+62-4752115,guest6267@example.com
1337,2021-07-04,Fancy,2000000,Walk-in,2021-07-23 15:00:00,2021-07-29 00:00:00,4,2,5,Guest 6963,TH,35845973,22,Male,+62-6514900,guest2895@example.com
1338,2020-12-07,Regular,1000000,Walk-in,2020-12-18 15:00:00,2020-12-31 01:00:00,4,2,12,Guest 5825,TH,24350641,47,Male,+62-8484284,guest1814@example.com
1339,2023-11-17,Fancy,2000000,Walk-in,2023-12-06 18:00:00,2023-12-10 01:00:00,2,1,3,Guest 2115,SG,66819678,26,Female,+62-3380970,guest5730@example.com
1340,2022-01-03,Deluxe,1500000,Walk-in,2022-01-31 16:00:00,2022-02-05 02:00:00,1,1,4,Guest 8591,ID,65470113,32,Female,+62-5934778,guest6184@example.com
1341,2023-01-30,Deluxe,1500000,Walk-in,2023-02-17 18:00:00,2023-02-19 02:00:00,3,0,1,Guest 4523,SG,47020627,52,Male,+62-9707754,guest7445@example.com
1342,2021-07-17,Regular,1000000,Walk-in,2021-08-13 17:00:00,2021-08-27 03:00:00,1,2,13,Guest 8371,ID,54226727,38,Female,+62-1338654,guest4333@example.com
1343,2024-12-07,Regular,1000000,Group Travel Agent,2024-12-31 15:00:00,2025-01-06 00:00:00,4,0,5,Guest 4795,TH,75584032,48,Male,+62-7215286,guest9038@example.com
1344,2022-12-29,Presidential,3000000,Walk-in,2023-01-19 14:00:00,2023-01-29 01:00:00,4,1,9,Guest 7568,MY,40742640,18,Female,+62-2688931,guest7937@example.com
1345,2020-03-05,Standard,500000,Group Travel Agent,2020-03-10 15:00:00,2020-03-18 22:00:00,4,2,8,Guest 5572,MY,79262783,50,Female,+62-3142000,guest7500@example.com
1346,2020-08-05,Standard,500000,OTA-Traveloka,2020-08-08 16:00:00,2020-08-18 00:00:00,1,0,9,Guest 5423,MY,28498351,30,Female,+62-8419137,guest8587@example.com
1347,2020-02-14,Suite,2500000,Walk-in,2020-03-06 14:00:00,2020-03-07 23:00:00,3,1,1,Guest 3585,TH,52805355,63,Female,+62-7693750,guest8930@example.com
1348,2022-03-18,Deluxe,1500000,OTA-Tiket.com,2022-03-19 15:00:00,2022-03-28 00:00:00,3,2,8,Guest 1265,MY,85851269,32,Female,+62-5422648,guest6386@example.com
1349,2024-03-20,Deluxe,1500000,Walk-in,2024-04-14 17:00:00,2024-04-25 01:00:00,2,1,10,Guest 8712,MY,45577844,23,Female,+62-9927429,guest1024@example.com
1350,2024-09-17,Regular,1000000,Group Travel Agent,2024-09-20 18:00:00,2024-09-29 03:00:00,4,2,8,Guest 9966,PH,34887726,25,Male,+62-6528438,guest2962@example.com
1351,2022-03-04,Presidential,3000000,OTA-Tiket.com,2022-03-19 17:00:00,2022-03-25 01:00:00,4,1,5,Guest 6761,PH,31480202,49,Female,+62-1308155,guest3810@example.com
1352,2024-07-26,Family,1000000,OTA-Booking.com,2024-07-30 17:00:00,2024-08-14 00:00:00,4,0,14,Guest 7738,MY,57215660,45,Male,+62-7784380,guest3244@example.com
1353,2023-10-05,Fancy,2000000,Group Travel Agent,2023-10-18 15:00:00,2023-10-25 02:00:00,2,0,6,Guest 7800,PH,11495957,28,Female,+62-3974835,guest5865@example.com
1354,2023-10-04,Standard,500000,OTA-Traveloka,2023-10-07 16:00:00,2023-10-13 01:00:00,1,0,5,Guest 8936,MY,73253511,43,Female,+62-6113094,guest4434@example.com
1355,2020-01-18,Fancy,2000000,Walk-in,2020-01-22 17:00:00,2020-02-01 03:00:00,2,1,9,Guest 4073,SG,29077627,36,Male,+62-3366421,guest9778@example.com
1356,2023-07-05,Suite,2500000,OTA-Booking.com,2023-07-31 18:00:00,2023-08-04 05:00:00,4,2,3,Guest 8533,ID,15986736,47,Male,+62-9457492,guest2066@example.com
1357,2024-11-11,Deluxe,1500000,Walk-in,2024-11-30 18:00:00,2024-12-03 05:00:00,2,1,2,Guest 2977,MY,21535124,32,Female,+62-3406461,guest9705@example.com
1358,2023-12-07,Deluxe,1500000,OTA-Booking.com,2023-12-30 16:00:00,2024-01-12 01:00:00,2,2,12,Guest 5766,MY,87186780,61,Female,+62-9444005,guest1174@example.com
1359,2021-07-20,Presidential,3000000,OTA-Traveloka,2021-08-01 16:00:00,2021-08-08 23:00:00,1,0,7,Guest 1434,MY,56549411,32,Male,+62-9301262,guest4750@example.com
1360,2024-09-18,Family,1000000,Group Travel Agent,2024-09-30 16:00:00,2024-10-02 00:00:00,4,0,1,Guest 1954,ID,25535949,19,Female,+62-8521917,guest9641@example.com
1361,2024-07-17,Family,1000000,Group Travel Agent,2024-08-11 18:00:00,2024-08-24 01:00:00,4,1,12,Guest 1778,TH,26164906,60,Male,+62-8768172,guest5809@example.com
1362,2022-06-24,Deluxe,1500000,Group Travel Agent,2022-07-08 15:00:00,2022-07-13 00:00:00,4,0,4,Guest 8835,PH,21608870,56,Female,+62-7492692,guest7584@example.com
1363,2024-05-07,Standard,500000,Group Travel Agent,2024-05-28 16:00:00,2024-05-29 23:00:00,4,1,1,Guest 7840,TH,46591659,34,Male,+62-6834771,guest1617@example.com
1364,2021-05-14,Regular,1000000,OTA-Tiket.com,2021-06-05 16:00:00,2021-06-20 00:00:00,1,0,14,Guest 6065,MY,86582565,21,Male,+62-4135260,guest9987@example.com
1365,2023-12-30,Presidential,3000000,Group Travel Agent,2024-01-13 17:00:00,2024-01-22 00:00:00,4,0,8,Guest 4933,ID,78774017,19,Male,+62-3631615,guest9226@example.com
1366,2022-03-31,Deluxe,1500000,OTA-Booking.com,2022-04-11 16:00:00,2022-04-13 23:00:00,1,1,2,Guest 8486,TH,55189126,39,Male,+62-2782734,guest3525@example.com
1367,2022-09-08,Regular,1000000,Group Travel Agent,2022-09-26 14:00:00,2022-09-27 22:00:00,3,2,1,Guest 9632,MY,61639436,27,Female,+62-4519063,guest6133@example.com
1368,2022-01-01,Presidential,3000000,Walk-in,2022-01-11 16:00:00,2022-01-22 01:00:00,2,0,10,Guest 7976,SG,26846467,59,Female,+62-5556474,guest6552@example.com
1369,2021-11-06,Presidential,3000000,OTA-Booking.com,2021-11-23 17:00:00,2021-11-30 04:00:00,2,1,6,Guest 9918,MY,30283086,65,Male,+62-3884357,guest4947@example.com
1370,2024-10-05,Regular,1000000,OTA-Tiket.com,2024-10-21 17:00:00,2024-10-29 01:00:00,2,2,7,Guest 8970,MY,92885017,29,Female,+62-7654003,guest9733@example.com
1371,2023-07-10,Fancy,2000000,OTA-Booking.com,2023-07-30 15:00:00,2023-08-13 23:00:00,2,1,14,Guest 4893,TH,77260782,57,Male,+62-1496469,guest5640@example.com
1372,2022-02-05,Standard,500000,OTA-Booking.com,2022-02-07 16:00:00,2022-02-17 02:00:00,4,2,9,Guest 2051,PH,97041158,51,Female,+62-7333188,guest2386@example.com
1373,2023-02-21,Presidential,3000000,OTA-Booking.com,2023-03-02 16:00:00,2023-03-09 02:00:00,2,0,6,Guest 5260,MY,36431834,47,Male,+62-2994869,guest4151@example.com
1374,2023-03-18,Regular,1000000,Walk-in,2023-03-26 16:00:00,2023-03-28 03:00:00,1,0,1,Guest 7998,PH,13796530,61,Female,+62-4049168,guest6723@example.com
1375,2021-08-20,Fancy,2000000,OTA-Traveloka,2021-09-03 14:00:00,2021-09-16 22:00:00,3,0,13,Guest 9075,TH,11573491,47,Female,+62-9671961,guest4204@example.com
1376,2023-12-16,Regular,1000000,OTA-Booking.com,2023-12-24 17:00:00,2024-01-02 01:00:00,2,1,8,Guest 4246,ID,46626738,53,Male,+62-4279687,guest2653@example.com
1377,2024-04-29,Presidential,3000000,OTA-Traveloka,2024-05-08 18:00:00,2024-05-18 02:00:00,4,2,9,Guest 1479,TH,97617933,41,Female,+62-3321306,guest3923@example.com
1378,2024-07-31,Regular,1000000,Walk-in,2024-08-10 16:00:00,2024-08-21 01:00:00,3,0,10,Guest 2810,ID,28614899,33,Male,+62-7799721,guest9884@example.com
1379,2021-03-16,Family,1000000,OTA-Traveloka,2021-04-13 14:00:00,2021-04-22 23:00:00,3,2,9,Guest 9457,PH,27310899,35,Female,+62-7347271,guest1869@example.com
1380,2023-05-28,Suite,2500000,OTA-Booking.com,2023-06-17 17:00:00,2023-06-28 00:00:00,3,2,10,Guest 9369,PH,42373779,35,Male,+62-7689501,guest1724@example.com
1381,2021-03-06,Regular,1000000,Group Travel Agent,2021-03-30 14:00:00,2021-04-04 23:00:00,4,1,5,Guest 3472,TH,63993354,24,Male,+62-7632674,guest4527@example.com
1382,2024-03-20,Family,1000000,Group Travel Agent,2024-04-08 18:00:00,2024-04-14 03:00:00,3,2,5,Guest 3904,MY,56088013,18,Male,+62-5804282,guest1327@example.com
1383,2024-09-15,Presidential,3000000,OTA-Tiket.com,2024-10-04 18:00:00,2024-10-15 05:00:00,1,1,10,Guest 3373,PH,63856005,23,Male,+62-2177937,guest1324@example.com
1384,2024-04-20,Regular,1000000,OTA-Tiket.com,2024-05-11 16:00:00,2024-05-20 02:00:00,2,0,8,Guest 3283,MY,68287608,65,Female,+62-9159052,guest7713@example.com
1385,2022-10-18,Family,1000000,OTA-Traveloka,2022-10-24 16:00:00,2022-10-26 02:00:00,3,0,1,Guest 3146,TH,87559346,55,Male,+62-4644668,guest1700@example.com
1386,2023-09-14,Suite,2500000,OTA-Traveloka,2023-10-02 15:00:00,2023-10-15 01:00:00,1,2,12,Guest 5232,TH,55051279,42,Male,+62-4982039,guest6815@example.com
1387,2022-04-17,Deluxe,1500000,OTA-Tiket.com,2022-04-26 14:00:00,2022-05-03 22:00:00,3,0,7,Guest 1471,SG,49730632,40,Female,+62-5162377,guest5670@example.com
1388,2024-08-22,Standard,500000,Group Travel Agent,2024-08-30 18:00:00,2024-09-06 03:00:00,1,1,6,Guest 3411,SG,90947357,57,Female,+62-5181506,guest4694@example.com
1389,2024-01-05,Presidential,3000000,OTA-Tiket.com,2024-02-01 18:00:00,2024-02-04 04:00:00,3,0,2,Guest 1177,PH,88085974,29,Female,+62-6941908,guest2277@example.com
1390,2023-08-09,Regular,1000000,Group Travel Agent,2023-09-01 15:00:00,2023-09-15 01:00:00,4,2,13,Guest 3513,SG,87112738,40,Female,+62-9639619,guest1280@example.com
1391,2021-11-07,Family,1000000,OTA-Tiket.com,2021-11-18 17:00:00,2021-11-20 00:00:00,2,0,1,Guest 4679,TH,76107615,45,Female,+62-6408200,guest7323@example.com
1392,2020-11-26,Standard,500000,Group Travel Agent,2020-12-24 15:00:00,2020-12-31 01:00:00,4,1,6,Guest 1672,PH,32282200,59,Male,+62-3317283,guest7687@example.com
1393,2024-01-16,Deluxe,1500000,OTA-Booking.com,2024-01-19 14:00:00,2024-01-21 22:00:00,3,2,2,Guest 6605,PH,41517943,32,Male,+62-5168189,guest1510@example.com
1394,2022-05-05,Regular,1000000,Group Travel Agent,2022-05-27 17:00:00,2022-06-06 02:00:00,4,2,9,Guest 8356,PH,39280108,40,Male,+62-6201675,guest5787@example.com
1395,2024-01-02,Regular,1000000,OTA-Tiket.com,2024-01-06 15:00:00,2024-01-08 23:00:00,3,1,2,Guest 9231,ID,65453736,35,Male,+62-3059993,guest8800@example.com
1396,2023-10-12,Fancy,2000000,Walk-in,2023-11-01 16:00:00,2023-11-10 02:00:00,2,0,8,Guest 6657,PH,83762899,27,Female,+62-7111256,guest9985@example.com
1397,2020-01-17,Presidential,3000000,OTA-Tiket.com,2020-01-30 14:00:00,2020-02-08 01:00:00,1,1,8,Guest 1353,MY,19805234,18,Male,+62-3886384,guest9918@example.com
1398,2024-01-20,Standard,500000,OTA-Booking.com,2024-01-26 14:00:00,2024-02-01 23:00:00,3,1,6,Guest 4593,TH,87566667,46,Female,+62-2520475,guest8439@example.com
1399,2020-06-10,Suite,2500000,Walk-in,2020-07-03 15:00:00,2020-07-09 23:00:00,3,1,6,Guest 8481,ID,86167654,25,Male,+62-9073810,guest3995@example.com
1400,2021-01-29,Presidential,3000000,OTA-Booking.com,2021-02-22 15:00:00,2021-02-25 23:00:00,1,1,3,Guest 3784,TH,17747174,59,Male,+62-3008247,guest6523@example.com
1401,2022-12-29,Suite,2500000,Walk-in,2023-01-20 16:00:00,2023-02-03 03:00:00,2,1,13,Guest 4156,PH,56660052,19,Female,+62-5511506,guest8010@example.com
1402,2020-07-16,Deluxe,1500000,Walk-in,2020-08-02 18:00:00,2020-08-14 04:00:00,1,1,11,Guest 8608,PH,41676370,57,Male,+62-5045945,guest1891@example.com
1403,2023-01-25,Fancy,2000000,OTA-Booking.com,2023-02-23 14:00:00,2023-02-25 22:00:00,1,0,2,Guest 2046,SG,66115665,29,Male,+62-2571597,guest4991@example.com
1404,2022-10-10,Fancy,2000000,OTA-Booking.com,2022-10-12 15:00:00,2022-10-16 23:00:00,4,0,4,Guest 1081,PH,41831888,53,Female,+62-6833202,guest1592@example.com
1405,2024-10-26,Suite,2500000,OTA-Booking.com,2024-11-19 18:00:00,2024-12-02 01:00:00,4,0,12,Guest 4409,SG,81940528,45,Female,+62-7213254,guest3461@example.com
1406,2020-07-07,Fancy,2000000,OTA-Tiket.com,2020-07-29 17:00:00,2020-08-09 03:00:00,2,0,10,Guest 5871,TH,23787802,55,Female,+62-5841708,guest6812@example.com
1407,2024-02-22,Family,1000000,OTA-Tiket.com,2024-03-06 16:00:00,2024-03-11 23:00:00,3,0,5,Guest 2653,TH,84386041,26,Male,+62-1238007,guest2906@example.com
1408,2021-05-17,Presidential,3000000,Walk-in,2021-05-25 14:00:00,2021-05-28 22:00:00,4,2,3,Guest 6094,MY,83732546,60,Female,+62-4329731,guest7209@example.com
1409,2022-10-29,Presidential,3000000,Walk-in,2022-11-26 18:00:00,2022-12-08 05:00:00,4,1,11,Guest 6165,PH,61419660,63,Female,+62-6055179,guest2136@example.com
1410,2022-08-15,Fancy,2000000,OTA-Booking.com,2022-08-24 15:00:00,2022-08-31 22:00:00,3,0,7,Guest 2211,TH,40106664,49,Female,+62-8744240,guest9166@example.com
1411,2020-09-11,Deluxe,1500000,Group Travel Agent,2020-10-09 15:00:00,2020-10-12 01:00:00,2,0,2,Guest 5815,SG,46560591,37,Male,+62-4052637,guest4150@example.com
1412,2020-09-14,Standard,500000,OTA-Traveloka,2020-10-06 15:00:00,2020-10-14 00:00:00,3,2,7,Guest 9869,TH,72243178,57,Male,+62-3428151,guest8628@example.com
1413,2020-07-26,Presidential,3000000,Group Travel Agent,2020-08-13 14:00:00,2020-08-26 22:00:00,2,1,13,Guest 8875,TH,24784283,47,Female,+62-7491962,guest6066@example.com
1414,2020-09-10,Regular,1000000,Walk-in,2020-10-05 16:00:00,2020-10-07 23:00:00,3,2,2,Guest 5465,TH,93425942,36,Female,+62-2308982,guest1586@example.com
1415,2020-04-11,Standard,500000,Walk-in,2020-04-24 16:00:00,2020-04-27 03:00:00,1,0,2,Guest 4401,MY,97422349,24,Female,+62-6116586,guest3688@example.com
1416,2021-02-12,Fancy,2000000,OTA-Booking.com,2021-02-27 15:00:00,2021-02-28 22:00:00,1,2,1,Guest 6884,PH,53770911,25,Male,+62-2213020,guest7594@example.com
1417,2020-06-06,Regular,1000000,Walk-in,2020-06-25 16:00:00,2020-07-02 00:00:00,2,2,6,Guest 7186,ID,20918048,32,Male,+62-8861819,guest5113@example.com
1418,2022-05-15,Family,1000000,OTA-Traveloka,2022-06-04 15:00:00,2022-06-18 22:00:00,1,1,14,Guest 3957,SG,53751767,26,Female,+62-5609305,guest7082@example.com
1419,2020-05-06,Regular,1000000,Group Travel Agent,2020-06-03 17:00:00,2020-06-10 03:00:00,1,1,6,Guest 1076,ID,28665455,30,Male,+62-3443891,guest3933@example.com
1420,2019-12-07,Deluxe,1500000,OTA-Booking.com,2020-01-01 18:00:00,2020-01-11 01:00:00,3,1,9,Guest 7392,TH,16247505,63,Female,+62-2762625,guest7784@example.com
1421,2024-06-08,Family,1000000,OTA-Booking.com,2024-06-26 16:00:00,2024-07-06 03:00:00,1,1,9,Guest 5656,ID,16161635,22,Female,+62-6262039,guest5776@example.com
